is_galaxy,event,subject_id,x,y,width,height

Áno,fpC-005071-g2-0346.jpg,82717586,175.77410888671875,450.9947204589844,61.1705322265625,34.160186767578125

Áno,fpC-005071-g2-0346.jpg,82717586,471.4324645996094,469.01702880859375,10.848358154296875,16.001373291015625

Áno,fpC-005071-g2-0346.jpg,82717586,201.9055633544922,28.3453369140625,19.35711669921875,15.334861755371094

Áno,fpC-005071-g2-0346.jpg,82717586,117.27157592773438,326.11529541015625,26.0377197265625,23.596649169921875

Áno,fpC-002887-i4-0262.jpg,82673021,220.51113891601562,212.0166778564453,21.076034545898438,22.637237548828125

Áno,fpC-002326-i6-0086.jpg,82671122,139.3125,280.625,48,40

Áno,fpC-002326-i6-0086.jpg,82671122,200.3125,142.625,22,21

Áno,fpC-002326-i6-0086.jpg,82671122,154.3125,446.625,34,36

Áno,fpC-003900-g6-0274.jpg,82702872,520.4392700195312,421.7593994140625,45.11297607421875,36.654296875

Áno,fpC-003971-i4-0090.jpg,82704434,695.2125244140625,362.0875244140625,92.79998779296875,56

Áno,fpC-005087-r6-0123.jpg,82718865,723.1266479492188,119.94464111328125,72.030029296875,49.368865966796875

Áno,fpC-005087-r6-0123.jpg,82718865,532.93505859375,355.45849609375,33.99169921875,50.987518310546875

Áno,fpC-003225-g2-0144.jpg,82699138,645.612548828125,334.88751220703125,35.20001220703125,32.79998779296875

Áno,fpC-005194-i4-0701.jpg,82722997,304.6684875488281,304.136962890625,51.836944580078125,35.249114990234375

Áno,fpC-002247-g5-0295.jpg,82062250,338.3046875,397.203125,35.5,53

Áno,fpC-003836-g2-0345.jpg,82701865,154.94122314453125,125.37074279785156,47.61622619628906,42.15208435058594

Áno,fpC-003836-g2-0345.jpg,82701865,563.9725341796875,533.6214599609375,38.2491455078125,28.10137939453125

Áno,fpC-002964-r1-0131.jpg,82673230,621.3125,414.75,22,42

Áno,fpC-002964-r1-0131.jpg,82673230,199.3125,395.75,46,44

Áno,fpC-002964-r1-0131.jpg,82673230,107.3125,147.75,28,36

Áno,fpC-003644-i3-0072.jpg,82066266,668.0263671875,266.0713806152344,22.43768310546875,28.52996826171875

Áno,fpC-003905-i5-0125.jpg,82703414,649.0436401367188,512.6072387695312,43.52178955078125,35.23187255859375

Áno,fpC-003805-i4-0059.jpg,82701432,357.1158447265625,317.3921203613281,46.834930419921875,38.248504638671875

Áno,fpC-003325-g2-0318.jpg,82065362,535.75,467.9666748046875,72,60

Áno,fpC-003813-r6-0226.jpg,82701585,719.8046875,438.203125,35,44

Áno,fpC-003388-g5-0196.jpg,82699499,327.2124938964844,418.8875732421875,44,50.399932861328125

Áno,fpC-005972-r2-0171.jpg,82866874,270.8229675292969,94.63189697265625,22.026397705078125,31.815895080566406

Áno,fpC-004392-g3-0151.jpg,82705549,150.17001342773438,138.7602996826172,21.269973754882812,59.25205993652344

Áno,fpC-003813-i5-0209.jpg,82701543,712.2854614257812,346.27886962890625,37.468505859375,21.856658935546875

Áno,fpC-003903-i2-0191.jpg,82703223,594.3125,439.75,46,41

Áno,fpC-003903-i2-0191.jpg,82703223,34.3125,66.75,21,23

Áno,fpC-002305-r5-0029.jpg,82062627,608.9609375,371.5472106933594,14.44451904296875,26.666839599609375

Áno,fpC-002248-i4-0087.jpg,82670819,271.75,215.9666748046875,80,32

Áno,fpC-002248-i4-0087.jpg,82670819,375.75,101.96666717529297,26,32.00000762939453

Áno,fpC-005194-r5-0301.jpg,82723252,246.08334350585938,290.066650390625,44,79

Áno,fpC-003712-g1-0101.jpg,82066792,567.3125,282.75,46,32

Áno,fpC-003900-i5-0061.jpg,82702923,522.13427734375,292.6750183105469,30.71209716796875,24.357879638671875

Áno,fpC-003900-i5-0061.jpg,82702923,710.6430053710938,438.8222351074219,26.47589111328125,15.88555908203125

Áno,fpC-001992-r5-0150.jpg,82669302,329.3046875,63.703125,58,29

Áno,fpC-001992-r5-0150.jpg,82669302,446.3046875,508.203125,27,55

Áno,fpC-003919-g5-0252.jpg,82703879,466.94195556640625,134.43331909179688,50.1070556640625,25.917449951171875

Áno,fpC-003919-g5-0252.jpg,82703879,323.53204345703125,438.5315246582031,30.23699951171875,20.73394775390625

Áno,fpC-001453-z2-0093.jpg,82060370,439.2124938964844,94.88750457763672,35.20001220703125,32

Áno,fpC-003964-g5-0290.jpg,82704239,657.612548828125,302.88751220703125,36.79998779296875,24.79998779296875

Áno,fpC-003964-g5-0290.jpg,82704239,552.0125122070312,531.6875,32,24

Áno,fpC-001458-i3-0739.jpg,82060434,189.08334350585938,180.06666564941406,50,70

Áno,fpC-003606-z1-0150.jpg,82700186,687.4931640625,21.326528549194336,43.53253173828125,25.064172744750977

Áno,fpC-003606-z1-0150.jpg,82700186,736.3023681640625,38.47570037841797,35.61749267578125,18.468334197998047

Áno,fpC-002207-g5-0034.jpg,82062020,450.75,303.9666748046875,18,25

Áno,fpC-004649-i3-0370.jpg,82713787,715.8309326171875,243.2645263671875,29.52252197265625,28.559844970703125

Áno,fpC-002328-g4-0092.jpg,82671270,377.9125061035156,14.087503433227539,57.5999755859375,37.60001182556152

Áno,fpC-002662-g4-0147.jpg,82063152,410.1954650878906,325.1979064941406,60.1048583984375,36.687408447265625

Áno,fpC-002662-g4-0147.jpg,82063152,530.4051513671875,485.9979248046875,32.00390625,28.88153076171875

Áno,fpC-003015-z1-0270.jpg,82064588,735.4706420898438,322.6580810546875,31.11126708984375,34.444610595703125

Áno,fpC-002830-g5-0389.jpg,82063769,322.4125061035156,522.0874633789062,28.79998779296875,27.20001220703125

Áno,fpC-003836-z6-0436.jpg,82702175,179.23216247558594,41.933170318603516,23.348052978515625,49.105037689208984

Áno,fpC-003836-z6-0436.jpg,82702175,762.8595581054688,488.4819641113281,19.1439208984375,19.143951416015625

Áno,fpC-003903-r5-0247.jpg,82703290,482.3046875,520.703125,39,45

Áno,fpC-003903-r5-0247.jpg,82703290,356.3046875,284.203125,41.5,81.5

Áno,fpC-003903-r5-0247.jpg,82703290,200.3046875,225.703125,67,52.5

Áno,fpC-003903-r5-0247.jpg,82703290,36.8046875,91.203125,38.5,57

Áno,fpC-004678-r2-0091.jpg,82716079,425.9669189453125,437.876220703125,38.35931396484375,35.249114990234375

Áno,fpC-004678-r2-0091.jpg,82716079,281.8602600097656,381.892333984375,30.065399169921875,32.138916015625

Áno,fpC-004678-r2-0091.jpg,82716079,53.77778625488281,385.0025634765625,33.175628662109375,18.661285400390625

Áno,fpC-002190-g2-0041.jpg,82061815,572.0125122070312,294.0874938964844,36,36.79998779296875

Áno,fpC-003716-i1-0086.jpg,82701193,192.01251220703125,373.2875061035156,32.79998779296875,52.000030517578125

Áno,fpC-003909-r3-0214.jpg,82703551,695.2125244140625,345.20001220703125,41.60003662109375,31.199981689453125

Áno,fpC-003909-r3-0214.jpg,82703551,734.4125366210938,297.20001220703125,21.5999755859375,36

Áno,fpC-003909-r3-0214.jpg,82703551,203.21249389648438,299.6000061035156,23.20001220703125,24

Áno,fpC-003909-r3-0214.jpg,82703551,456.8125305175781,338.8000183105469,21.5999755859375,14.399993896484375

Áno,fpC-003180-r4-0145.jpg,82065061,98.8046875,314.703125,51,44.5

Áno,fpC-002735-u5-0132.jpg,82672041,323.3902282714844,76.9920425415039,40.780487060546875,39.64769744873047

Áno,fpC-002735-r5-0096.jpg,82672030,326.46881103515625,161.95138549804688,35.116546630859375,22.65582275390625

Áno,fpC-002735-r5-0096.jpg,82672030,518.0444946289062,21.41669273376465,12.722412109375,21.628049850463867

Áno,fpC-002735-r1-0116.jpg,82672028,354.75,24.96666717529297,34,27

Áno,fpC-002964-i5-0194.jpg,82064218,485.9316711425781,305.8355712890625,24.192596435546875,29.197906494140625

Áno,fpC-003560-r2-0236.jpg,82700083,762.3125,46.75,33,25

Áno,fpC-003560-r2-0236.jpg,82700083,383.3125,502.75,25,21

Áno,fpC-001462-u4-0532.jpg,82668788,467.0833435058594,341.066650390625,108.99996948242188,66

Áno,fpC-003031-i6-0288.jpg,82673808,259.5430908203125,77.43621063232422,90.54751586914062,48.39610290527344

Áno,fpC-004576-r2-0391.jpg,82709968,279.3125,312.625,162,61

Áno,fpC-004576-r2-0391.jpg,82709968,411.3125,224.625,25,47

Áno,fpC-004576-r2-0391.jpg,82709968,373.3125,200.625,36,32

Áno,fpC-004576-r2-0391.jpg,82709968,594.3125,193.625,31,29

Áno,fpC-000752-i5-0429.jpg,82059116,188.84901428222656,315.4993896484375,39.57484436035156,43.5323486328125

Áno,fpC-002190-i1-0182.jpg,82061838,593.8046875,211.703125,31.5,34.5

Áno,fpC-001331-z2-0214.jpg,82667399,282.4125061035156,237.28750610351562,38.399993896484375,27.20001220703125

Áno,fpC-003560-g2-0213.jpg,82700052,596.8125610351562,345.2875061035156,46.39996337890625,58.399993896484375

Áno,fpC-003059-i5-0030.jpg,82064787,436.7122497558594,100.61563873291016,41.71136474609375,33.36908721923828

Áno,fpC-003059-i5-0030.jpg,82064787,528.4772338867188,118.9686279296875,44.21405029296875,35.871795654296875

Áno,fpC-003059-i5-0030.jpg,82064787,698.65966796875,226.58395385742188,20.02142333984375,41.71136474609375

Áno,fpC-002247-i4-0196.jpg,82670643,202.08334350585938,437.066650390625,100,51

Áno,fpC-002825-r5-0098.jpg,82063668,410.2537841796875,220.9294891357422,31.063568115234375,36.44795227050781

Áno,fpC-002825-r5-0098.jpg,82063668,542.3776245117188,276.015625,32.30609130859375,25.2650146484375

Áno,fpC-002825-r5-0098.jpg,82063668,575.92626953125,317.0195617675781,60.470458984375,48.045013427734375

Áno,fpC-002825-r5-0098.jpg,82063668,331.8930358886719,221.00936889648438,68.48501586914062,44.826568603515625

Áno,fpC-004678-u3-0266.jpg,82716188,384.3125,288.75,31,29

Áno,fpC-004470-g3-0082.jpg,82706274,550.3755493164062,369.45147705078125,41.46954345703125,35.249114990234375

Áno,fpC-004470-g3-0082.jpg,82706274,628.1309204101562,213.94070434570312,26.9552001953125,25.918472290039062

Áno,fpC-004470-g3-0082.jpg,82706274,645.7554931640625,421.28839111328125,34.21234130859375,21.771514892578125

Áno,fpC-004632-u2-0014.jpg,82712610,552.5278930664062,65.26338195800781,38.34228515625,48.131744384765625

Áno,fpC-003840-i5-0233.jpg,82702273,642.7550048828125,29.402015686035156,62.13446044921875,21.652931213378906

Áno,fpC-005194-r3-0722.jpg,82723178,724.0833129882812,194.06666564941406,73,87.99998474121094

Áno,fpC-002662-z4-0178.jpg,82671994,495.617431640625,138.55079650878906,38.19329833984375,20.733505249023438

Áno,fpC-005061-i2-0348.jpg,82716999,518.3125,459.625,44,43

Áno,fpC-005061-i2-0348.jpg,82716999,713.3125,137.625,37,32

Áno,fpC-005061-i2-0348.jpg,82716999,718.3125,294.625,45,36

Áno,fpC-005061-i2-0348.jpg,82716999,150.3125,50.625,41,42

Áno,fpC-002662-z2-0317.jpg,82063259,573.8046875,388.703125,51,36.5

Áno,fpC-004208-g1-0132.jpg,82705031,796.0125122070312,78.0875015258789,39.20001220703125,24.000030517578125

Áno,fpC-001331-r6-0122.jpg,82059652,636.75,227.9666748046875,30,35

Áno,fpC-004381-r3-0084.jpg,82705450,54.35358810424805,205.9919891357422,38.88933181762695,24.4447021484375

Áno,fpC-003909-g2-0276.jpg,82703487,233.70050048828125,252.17965698242188,25.064056396484375,39.574859619140625

Áno,fpC-001331-g2-0214.jpg,82059613,277.49652099609375,231.25082397460938,49.7747802734375,23.298828125

Áno,fpC-003705-i1-0232.jpg,82066653,336.01251220703125,305.1999816894531,35.199981689453125,37.600006103515625

Áno,fpC-003705-i1-0232.jpg,82066653,538.4125366210938,461.20001220703125,54.4000244140625,21.5999755859375

Áno,fpC-003187-g2-0075.jpg,82065179,637.3125,381.75,49,29

Áno,fpC-003187-g2-0075.jpg,82065179,608.3125,127.75,29,28

Áno,fpC-003187-g2-0075.jpg,82065179,342.3125,107.75,23,29

Áno,fpC-003723-z1-0111.jpg,82067139,125.61251068115234,364.48748779296875,16.79998016357422,24

Áno,fpC-002826-i1-0251.jpg,82672566,404.8125305175781,40.48750305175781,35.199951171875,37.599998474121094

Áno,fpC-002826-i1-0251.jpg,82672566,353.61248779296875,110.88750457763672,44.800018310546875,28.00000762939453

Áno,fpC-002826-i1-0251.jpg,82672566,436.0124816894531,405.2875061035156,36.800048828125,48.800018310546875

Áno,fpC-002826-i1-0251.jpg,82672566,59.212501525878906,284.4875183105469,39.19999694824219,18.399993896484375

Áno,fpC-001462-r4-0294.jpg,82668706,158.41250610351562,522.0875244140625,64,37.5999755859375

Áno,fpC-002335-u5-0073.jpg,82671513,637.3125,178.625,38,49

Áno,fpC-001896-g2-0086.jpg,82669103,138.41249084472656,474.8875427246094,34.40000915527344,26.39996337890625

Áno,fpC-002662-r4-0147.jpg,82671903,528.843994140625,484.90020751953125,35.90679931640625,38.24853515625

Áno,fpC-001462-i6-0484.jpg,82668658,494.3125,410.75,51,59

Áno,fpC-004381-z5-0064.jpg,82705493,248.75,134.9666748046875,14,36

Áno,fpC-003997-r4-0143.jpg,82704692,349.1183776855469,391.76092529296875,23.358367919921875,29.197998046875

Áno,fpC-001462-r4-0532.jpg,82060726,352.01251220703125,274.88751220703125,55.199981689453125,61.600006103515625

Áno,fpC-001907-g3-0053.jpg,82061077,112.01250457763672,287.6000061035156,46.400001525878906,24

Áno,fpC-003103-r1-0186.jpg,82064858,416.8125305175781,200.4875030517578,29.5999755859375,22.399993896484375

Áno,fpC-003103-r1-0186.jpg,82064858,599.2125244140625,452.48748779296875,23.20001220703125,21.60003662109375

Áno,fpC-005360-r5-0254.jpg,82705255,148.74322509765625,87.40834045410156,16.387893676757812,10.809036254882812

Áno,fpC-002305-i5-0143.jpg,82671005,492.86175537109375,117.26360321044922,35.978759765625,71.95757293701172

Áno,fpC-002076-u3-0109.jpg,82669461,605.8511962890625,526.8115234375,61.04803466796875,28.8590087890625

Áno,fpC-002126-r2-0325.jpg,82061555,270.4712219238281,134.73582458496094,41.370849609375,16.392227172851562

Áno,fpC-002126-r2-0325.jpg,82061555,555.3837890625,215.91639709472656,24.9786376953125,18.733978271484375

Áno,fpC-005071-g1-0365.jpg,82717571,440.75,167.9666748046875,56,22

Áno,fpC-005071-g1-0365.jpg,82717571,88.75,229.9666748046875,35,16

Áno,fpC-003813-r5-0402.jpg,82067552,686.33740234375,98.37989044189453,44.35693359375,80.79303741455078

Áno,fpC-001462-r3-0587.jpg,82668694,492.3125,176.359375,31,46

Áno,fpC-005314-r3-0119.jpg,82726422,531.2125244140625,366.0875244140625,20.79998779296875,49.5999755859375

Áno,fpC-002125-z5-0273.jpg,82669672,576.8125610351562,150.08753967285156,27.199951171875,36

Áno,fpC-002125-z5-0273.jpg,82669672,491.2124938964844,23.687517166137695,27.200042724609375,26.39998435974121

Áno,fpC-002125-z5-0273.jpg,82669672,342.4125061035156,300.4875183105469,32.79998779296875,29.600006103515625

Áno,fpC-002964-g2-0280.jpg,82064168,440.8125305175781,50.887508392333984,27.199951171875,21.599994659423828

Áno,fpC-002074-r2-0136.jpg,82061268,591.8046875,281.703125,41.5,62.5

Áno,fpC-002074-r2-0136.jpg,82061268,705.3046875,335.703125,23,44.5

Áno,fpC-002830-z2-0284.jpg,82672741,345.3125,172.625,49,38

Áno,fpC-003031-g4-0402.jpg,82673757,615.4886474609375,414.96490478515625,24.9786376953125,29.662109375

Áno,fpC-001462-g3-0434.jpg,82668533,103.2125015258789,97.2874984741211,43.20000457763672,38.40001678466797

Áno,fpC-002334-i6-0112.jpg,82062910,220.25,398.9666748046875,30,22

Áno,fpC-002662-g1-0198.jpg,82063138,267.3489074707031,453.9940185546875,39.02911376953125,26.539825439453125

Áno,fpC-003325-g6-0328.jpg,82699315,826.4125366210938,54.087501525878906,24.79998779296875,28

Áno,fpC-003836-i6-0192.jpg,82701973,417.0833435058594,351.04998779296875,66,45

Áno,fpC-005183-g1-0169.jpg,82721387,542.14208984375,442.21917724609375,33.893798828125,39.97735595703125

Áno,fpC-001992-i5-0150.jpg,82669276,332.13458251953125,65.99034118652344,53.33392333984375,25.555870056152344

Áno,fpC-001992-i5-0150.jpg,82669276,468.80279541015625,501.5509338378906,20.000213623046875,32.222625732421875

Áno,fpC-001992-i5-0150.jpg,82669276,451.0248107910156,515.9955444335938,18.889129638671875,35.55596923828125

Áno,fpC-002735-r5-0132.jpg,82672032,327.2124938964844,82.88751220703125,27.20001220703125,29.599990844726562

Áno,fpC-002735-r5-0132.jpg,82672032,357.61248779296875,141.28753662109375,20.800018310546875,28.799972534179688

Áno,fpC-002243-g4-0110.jpg,82670397,554.9644165039062,355.1582336425781,28.59405517578125,44.479583740234375

Áno,fpC-002243-g4-0110.jpg,82670397,593.0897827148438,485.4198913574219,43.4205322265625,68.83743286132812

Áno,fpC-003103-i6-0099.jpg,82698642,620.8125610351562,356.4875183105469,24,40

Áno,fpC-003103-i6-0099.jpg,82698642,474.4125061035156,443.6875,37.600006103515625,40

Áno,fpC-003900-g3-0546.jpg,82702827,351.8046875,196.203125,51,27.5

Áno,fpC-000752-u2-0464.jpg,82666720,754.4323120117188,134.73583984375,32.784423828125,66.3494873046875

Áno,fpC-001140-z5-0126.jpg,82667199,99.3125,493.625,46,37

Áno,fpC-003177-r6-0111.jpg,82698805,204.79705810546875,158.6726531982422,60.898590087890625,73.41197204589844

Áno,fpC-003177-r6-0111.jpg,82698805,114.70051574707031,311.33624267578125,50.05363464355469,37.54022216796875

Áno,fpC-004007-u5-0067.jpg,82704866,744.3125,355.75,61,32

Áno,fpC-002738-i6-0162.jpg,82672121,631.0125122070312,411.6875,52,27.20001220703125

Áno,fpC-002662-g6-0135.jpg,82671837,481.0833435058594,478.04998779296875,86.99996948242188,51

Áno,fpC-003530-r4-0328.jpg,82699883,702.1376953125,290.0760803222656,30.44317626953125,26.54022216796875

Áno,fpC-003840-r3-0228.jpg,82702290,570.6598510742188,279.1473693847656,40.9110107421875,34.151763916015625

Áno,fpC-001895-g1-0195.jpg,82060976,802.103759765625,340.03887939453125,33.369140625,30.86639404296875

Áno,fpC-003187-r5-0198.jpg,82065216,236.75,235.9666748046875,27,25

Áno,fpC-003187-r5-0198.jpg,82065216,404.75,443.9666748046875,25,18

Áno,fpC-004623-r2-0249.jpg,82711935,36.01250457763672,126.80000305175781,51.19999694824219,48

Áno,fpC-004623-r2-0249.jpg,82711935,168.01251220703125,164.40000915527344,39.199981689453125,29.600006103515625

Áno,fpC-005087-z5-0271.jpg,82719147,634.680419921875,46.36614990234375,33.792236328125,57.368255615234375

Áno,fpC-001332-g6-0052.jpg,82667419,418.4125061035156,334.88751220703125,35.20001220703125,29.600006103515625

Áno,fpC-001332-g6-0052.jpg,82667419,94.4124984741211,275.6875,28,23.20001220703125

Áno,fpC-003972-g5-0028.jpg,82704481,694.8046875,379.8524475097656,16.9210205078125,24.441497802734375

Áno,fpC-003972-g5-0028.jpg,82704481,243.9381561279297,58.054847717285156,25.526229858398438,21.522117614746094

Áno,fpC-003530-z5-0319.jpg,82065890,592.136474609375,469.3255310058594,21.1112060546875,35.5557861328125

Áno,fpC-003530-z5-0319.jpg,82065890,276.5791320800781,112.65689086914062,16.666778564453125,32.222412109375

Áno,fpC-002305-g4-0147.jpg,82062604,713.112548828125,268.4875183105469,20.79998779296875,24.79998779296875

Áno,fpC-002821-i3-0187.jpg,82672370,259.3125,354.625,43,34

Áno,fpC-002305-r1-0052.jpg,82671006,600.8046875,480.703125,23.5,34

Áno,fpC-002305-r1-0052.jpg,82671006,605.3046875,447.703125,36.5,43

Áno,fpC-004649-r3-0190.jpg,82713953,708.599853515625,278.5640869140625,36.9366455078125,56.724151611328125

Áno,fpC-004649-r3-0190.jpg,82713953,451.3623046875,427.62994384765625,14.510833740234375,46.17083740234375

Áno,fpC-002326-u5-0135.jpg,82062738,598.75,487.9666748046875,31,35

Áno,fpC-004646-g3-0312.jpg,82712889,127.11316680908203,360.45343017578125,65.66034698486328,56.128997802734375

Áno,fpC-004646-g3-0312.jpg,82712889,346.333984375,456.82586669921875,44.479583740234375,26.4759521484375

Áno,fpC-004646-g3-0312.jpg,82712889,693.6983642578125,453.64874267578125,44.4796142578125,48.71575927734375

Áno,fpC-004646-g3-0312.jpg,82712889,456.4739074707031,186.771240234375,31.771148681640625,36.00727844238281

Áno,fpC-003530-r2-0037.jpg,82065815,386.6585998535156,229.92088317871094,33.369110107421875,20.855667114257812

Áno,fpC-003530-r2-0037.jpg,82065815,303.23590087890625,241.60003662109375,22.52410888671875,38.374481201171875

Áno,fpC-004002-r2-0092.jpg,82704761,376.8125,133.28750610351562,23.20001220703125,19.199996948242188

Áno,fpC-004002-r2-0092.jpg,82704761,492.8125305175781,398.0875244140625,15.199951171875,17.5999755859375

Áno,fpC-004344-g1-0171.jpg,82705345,469.6125183105469,338.88751220703125,52.800018310546875,48.79998779296875

Áno,fpC-004344-g1-0171.jpg,82705345,468.8125305175781,525.2874755859375,24,24.79998779296875

Áno,fpC-001339-i4-0088.jpg,82059740,422.68231201171875,149.5832977294922,15.072418212890625,33.88177490234375

Áno,fpC-001339-i4-0088.jpg,82059740,715.6180419921875,399.3645935058594,23.5531005859375,20.384490966796875

Áno,fpC-002986-g3-0220.jpg,82064327,639.3125,157.75,59,31

Áno,fpC-002986-g3-0220.jpg,82064327,423.3125,187.75,20,42

Áno,fpC-002986-g3-0220.jpg,82064327,343.3125,512.75,32,19

Áno,fpC-002986-g3-0220.jpg,82064327,100.3125,237.75,20,33

Áno,fpC-001462-i3-0566.jpg,82060653,636.0125122070312,155.60000610351562,73.60003662109375,91.20001220703125

Áno,fpC-005071-z5-0405.jpg,82718191,427.3125,175.625,40,29

Áno,fpC-002738-g2-0084.jpg,82063310,405.2454833984375,69.4726791381836,40.7811279296875,25.121139526367188

Áno,fpC-003664-u5-0101.jpg,82700626,275.2124938964844,159.68751525878906,52.800018310546875,63.199981689453125

Áno,fpC-003325-r5-0102.jpg,82699397,588.6362915039062,259.65850830078125,36.48553466796875,35.978790283203125

Áno,fpC-002247-g5-0225.jpg,82062247,280.3125,429.359375,49,38

Áno,fpC-003031-g3-0463.jpg,82064628,728.0125122070312,90.0875015258789,24,28.000030517578125

Áno,fpC-004670-g3-0286.jpg,82714580,797.5125122070312,377.2875061035156,28.800048828125,22.399993896484375

Áno,fpC-003538-i3-0121.jpg,82065912,725.3053588867188,49.27106857299805,28.92987060546875,25.623546600341797

Áno,fpC-002830-i6-0396.jpg,82063795,597.8125,234.75,44,22

Áno,fpC-005360-z4-0145.jpg,82866593,481.6125183105469,210.08753967285156,33.600006103515625,31.199966430664062

Áno,fpC-000752-i2-0483.jpg,82666658,640.4672241210938,18.89253807067871,60.10491943359375,49.95727729797363

Áno,fpC-000752-i2-0483.jpg,82666658,488.2536926269531,295.21868896484375,29.662139892578125,43.712615966796875

Áno,fpC-005140-z1-0032.jpg,82721259,196.18971252441406,434.4474182128906,52.16188049316406,45.11297607421875

Áno,fpC-005140-z1-0032.jpg,82721259,351.2655944824219,36.88926315307617,42.293426513671875,14.09780502319336

Áno,fpC-003698-i3-0113.jpg,82700667,296.3125,390.625,36,41

Áno,fpC-004512-z5-0248.jpg,82707655,796.8125610351562,127.68750762939453,64,40.00000762939453

Áno,fpC-002887-r2-0218.jpg,82673031,532.8125610351562,134.88751220703125,25.5999755859375,17.599990844726562

Áno,fpC-002964-z2-0135.jpg,82064301,547.3125,22.75,66,36

Áno,fpC-001350-u5-0398.jpg,82667864,230.03335571289062,13.052680015563965,30.184295654296875,47.31594944000244

Áno,fpC-005115-z5-0128.jpg,82720147,666.3296508789062,310.727294921875,38.3895263671875,25.85418701171875

Áno,fpC-003015-z1-0237.jpg,82673698,671.75,227.9666748046875,41,49

Áno,fpC-003015-z1-0237.jpg,82673698,369.75,263.9666748046875,16,18

Áno,fpC-005194-r4-0159.jpg,82723207,594.0963745117188,443.3151550292969,33.2916259765625,26.57733154296875

Áno,fpC-005237-g3-0071.jpg,82724963,501.6488037109375,231.5652618408203,26.9552001953125,46.65324401855469

Áno,fpC-003635-r3-0035.jpg,82066227,262.3125,71.75,25,34

Áno,fpC-005237-g2-0133.jpg,82724953,137.90098571777344,153.7672119140625,30.000350952148438,20.000244140625

Áno,fpC-005237-g2-0133.jpg,82724953,114.56732940673828,62.6550178527832,25.55591583251953,15.555728912353516

Áno,fpC-005237-g2-0133.jpg,82724953,390.126220703125,155.98944091796875,23.333587646484375,17.77801513671875

Áno,fpC-005237-g2-0133.jpg,82724953,560.1282348632812,417.1036682128906,20.000244140625,23.333648681640625

Áno,fpC-005308-g5-0181.jpg,82725262,496.3125,394.625,44,37

Áno,fpC-005308-g5-0181.jpg,82725262,305.3125,430.625,43,26

Áno,fpC-000756-r3-0604.jpg,82059309,434.01019287109375,18.85245132446289,14.839141845703125,11.795221328735352

Áno,fpC-000756-r3-0604.jpg,82059309,333.1800537109375,62.608917236328125,15.980621337890625,7.609825134277344

Áno,fpC-002243-z6-0275.jpg,82670589,566.1298217773438,461.92828369140625,32.97918701171875,47.489990234375

Áno,fpC-001462-r2-0233.jpg,82060695,708.0125122070312,58.88749694824219,31.20001220703125,16.800010681152344

Áno,fpC-001462-r2-0233.jpg,82060695,98.4124984741211,247.6875,15.20001220703125,21.600006103515625

Áno,fpC-003560-r2-0230.jpg,82700082,294.4125061035156,269.2875061035156,32,16.79998779296875

Áno,fpC-003560-r2-0230.jpg,82700082,356.01251220703125,311.6875,20.79998779296875,16.79998779296875

Áno,fpC-002662-g2-0299.jpg,82063145,377.4110107421875,475.06976318359375,33.565032958984375,53.86016845703125

Áno,fpC-002662-g2-0299.jpg,82063145,344.6265563964844,510.9765625,32.003875732421875,29.662109375

Áno,fpC-002662-g2-0299.jpg,82063145,705.255615234375,121.46595001220703,32.78448486328125,27.32036590576172

Áno,fpC-003804-r3-0136.jpg,82067224,403.17022705078125,346.2736511230469,35.906768798828125,22.63690185546875

Áno,fpC-003804-r3-0136.jpg,82067224,158.8479461669922,37.94363784790039,39.02912902832031,24.978614807128906

Áno,fpC-003804-r3-0136.jpg,82067224,85.47319793701172,411.8425598144531,28.10095977783203,27.3204345703125

Áno,fpC-001412-g6-0261.jpg,82668067,624.75,206.9666748046875,29,30

Áno,fpC-002125-g5-0261.jpg,82061392,553.3125,300.75,55,48

Áno,fpC-003325-r2-0292.jpg,82065431,383.0833435058594,437.04998779296875,77,108

Áno,fpC-002125-g4-0297.jpg,82669542,645.612548828125,81.2874984741211,14.39996337890625,25.600006103515625

Áno,fpC-004208-u2-0111.jpg,82705080,626.9160766601562,358.8871765136719,33.36907958984375,50.88787841796875

Áno,fpC-001462-g3-0208.jpg,82060583,45.612510681152344,224.4875030517578,32.79998779296875,40.80000305175781

Áno,fpC-001462-g3-0208.jpg,82060583,704.8125610351562,454.0875244140625,28.79998779296875,24

Áno,fpC-002206-z1-0134.jpg,82670303,748.3125,299.75,24,39

Áno,fpC-004552-r4-0122.jpg,82708670,713.2914428710938,420.87310791015625,18.9927978515625,33.602691650390625

Áno,fpC-005112-z5-0380.jpg,82719809,714.5098876953125,455.1622314453125,47.55096435546875,32.53485107421875

Áno,fpC-005112-z5-0380.jpg,82719809,561.0121459960938,51.39623260498047,33.3690185546875,30.86640167236328

